Y,gender,urban,party,fam_size,hukou,ethno,education,age_gap,edu_gap,gender_pref,mar_satisfy,work,work_hour,insurance,care_from_par,fin_from_par,fin_par,care_par,internet,social_trust,social_status,fixed_mind,growth_mind,religion,gover_evalu,reg_eldercare,reg_childcare,health,reg_medicare,house,fam_income,fam_income_rel,area,reg_econ,reg_svc,reg_urgap,reg_eduratio,reg_mobility
2,1,1,0,6,0,1,12,1,0,1,4,1,50,5,1,1,1,1,300,6.25 ,3,3.00 ,3.50 ,0,4,8,8,3,4,0,96000,4,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
3,1,1,0,4,0,1,9,2,3,1,5,1,70,5,1,0,1,0,180,7.50 ,4,1.00 ,5.00 ,0,4,10,5,5,4,0,80000,4,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,0,1,0,4,0,1,12,2,3,1,5,1,56,5,0,0,1,0,120,5.00 ,5,3.00 ,5.00 ,0,3,10,10,2,4,0,80000,4,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,1,0,4,0,1,9,2,0,1,5,1,56,1,0,0,1,1,60,2.50 ,3,3.50 ,2.00 ,0,4,10,10,5,1,1,72000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,0,0,0,4,0,1,9,1,0,1,4,1,20,1,0,0,1,1,90,4.50 ,3,2.00 ,3.50 ,0,4,8,9,1,2,1,70000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,0,0,4,0,1,9,1,0,1,5,1,84,3,1,0,1,1,300,4.75 ,3,4.00 ,1.50 ,0,4,8,5,3,5,1,70000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,0,0,4,0,1,9,0,0,1,5,1,84,3,1,1,1,1,240,6.00 ,4,4.00 ,4.50 ,0,3,7,5,3,4,1,86000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,1,1,6,0,1,16,2,3,1,4,2,50,3,1,1,1,0,360,6.75 ,3,1.50 ,3.00 ,0,4,6,6,3,4,1,200000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,0,1,0,5,0,1,9,1,0,1,4,1,84,2,1,0,1,0,180,4.00 ,3,4.00 ,4.00 ,0,3,5,5,2,4,1,100000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,1,0,5,0,1,9,1,0,1,5,1,56,1,0,0,0,0,120,5.00 ,1,4.00 ,1.00 ,0,2,10,10,3,4,1,100000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,1,0,4,0,1,9,1,0,1,5,1,30,1,1,0,0,0,180,6.75 ,2,4.00 ,4.00 ,0,3,10,10,5,3,1,100000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,0,1,0,4,0,1,9,1,0,0,5,1,70,1,0,0,0,0,120,7.50 ,3,1.00 ,5.00 ,0,4,10,10,3,5,1,100000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,0,0,0,4,0,1,9,0,0,1,5,1,40,2,0,1,1,1,0,5.00 ,3,4.00 ,3.50 ,0,3,10,10,3,4,1,100000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,0,0,4,0,1,9,0,0,1,5,2,56,2,1,0,0,0,120,4.50 ,3,2.00 ,5.00 ,0,4,9,0,4,4,1,100000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,0,0,0,4,0,1,9,3,3,1,3,0,0,1,0,0,0,0,120,7.25 ,2,2.50 ,4.00 ,0,4,7,8,3,5,1,60000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,1,0,4,1,1,12,3,3,1,5,1,63,1,0,0,0,0,120,7.00 ,4,3.50 ,4.50 ,0,5,4,4,3,5,1,50000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,0,1,0,4,1,1,9,3,3,1,4,1,15,2,0,0,0,0,60,6.00 ,3,4.00 ,3.50 ,0,3,10,8,4,4,1,50000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,1,0,7,0,1,15,2,0,1,4,1,50,5,1,0,0,0,120,6.25 ,3,1.00 ,3.50 ,0,3,10,10,3,4,1,80000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,0,0,4,0,1,9,7,0,1,5,1,63,2,1,0,1,1,60,7.25 ,3,1.00 ,4.00 ,0,4,5,5,4,4,1,80000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,0,0,6,0,1,15,4,3,1,5,1,30,5,1,0,0,1,180,7.00 ,2,1.50 ,2.50 ,0,4,9,7,5,4,1,103500,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,0,1,5,0,1,9,2,0,1,5,2,60,3,1,0,0,0,120,4.00 ,3,3.50 ,3.00 ,0,1,5,5,5,4,1,80000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,0,0,0,5,0,1,9,2,0,1,4,0,0,2,0,0,0,0,180,5.50 ,3,1.00 ,4.00 ,0,4,1,1,3,4,1,80000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
1,0,1,0,3,0,1,9,1,0,1,4,1,35,2,0,0,1,1,120,5.25 ,2,3.00 ,2.50 ,0,4,5,5,4,4,1,110000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,1,0,3,0,1,6,2,0,1,5,1,70,5,0,0,0,0,120,4.25 ,2,2.50 ,5.00 ,0,4,6,6,3,5,0,100000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,0,1,0,3,0,1,6,2,0,1,5,1,48,2,0,0,0,0,120,3.50 ,2,3.00 ,2.50 ,0,4,6,6,2,4,0,100000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,0,0,9,1,1,9,1,3,1,5,1,67,1,1,0,0,1,60,6.00 ,3,2.00 ,4.50 ,0,4,6,5,5,4,1,150000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,0,0,0,9,0,1,6,2,9,1,3,1,20,2,0,0,0,0,120,5.50 ,3,3.00 ,3.00 ,0,4,5,5,3,3,1,150000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,0,0,6,0,1,6,0,3,1,5,1,56,2,1,1,0,0,480,2.75 ,3,3.00 ,3.00 ,0,2,10,5,2,3,1,216000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,1,0,4,0,1,9,1,3,1,3,1,70,5,0,0,0,1,120,5.75 ,3,2.00 ,3.00 ,0,3,10,8,3,4,1,100000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,0,1,0,4,0,1,6,1,3,1,4,2,38,2,0,0,0,1,120,5.75 ,3,4.00 ,5.00 ,0,3,10,10,3,4,1,100000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,0,0,0,4,0,1,6,3,3,1,5,1,72,2,1,0,1,1,120,6.25 ,4,4.00 ,4.50 ,0,5,8,7,5,5,1,73000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,0,0,4,0,1,9,3,3,1,5,1,75,2,1,1,1,0,120,7.75 ,4,1.50 ,4.00 ,0,4,8,8,5,4,1,73000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
3,1,0,0,4,0,1,9,0,3,1,5,1,35,1,1,1,1,1,60,3.25 ,2,3.00 ,5.00 ,0,3,10,8,5,4,1,110000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,0,0,0,4,0,1,6,0,3,1,3,1,28,2,0,1,1,0,300,3.50 ,2,1.00 ,3.00 ,0,1,8,6,5,3,1,110000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,0,0,6,0,1,9,0,0,1,5,1,72,3,1,0,0,1,120,6.75 ,3,3.00 ,2.50 ,0,3,6,6,4,4,1,140000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,0,0,0,6,0,1,9,0,0,1,5,1,84,5,0,0,1,1,60,6.75 ,5,1.00 ,5.00 ,0,3,5,7,5,3,1,140000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
1,1,1,1,5,0,1,15,1,0,1,5,1,70,5,1,0,0,0,960,2.00 ,2,2.00 ,3.00 ,0,1,3,2,3,2,1,200000,4,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,0,0,0,3,0,1,9,2,0,0,5,1,54,5,0,1,0,1,90,6.75 ,3,3.00 ,3.00 ,0,4,7,5,3,4,1,100000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,0,0,6,0,1,9,0,0,0,4,1,57,5,1,0,1,0,120,3.75 ,2,2.00 ,3.00 ,0,4,6,7,3,4,1,100000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,0,0,6,0,1,12,2,12,1,5,1,70,2,1,0,0,0,60,4.00 ,3,4.00 ,3.50 ,0,3,10,8,4,2,1,100000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,0,0,0,6,0,1,0,2,12,1,4,1,63,2,0,0,0,0,180,5.25 ,3,3.00 ,4.00 ,0,4,9,9,2,4,1,100000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,0,0,0,5,0,1,12,0,0,1,1,1,54,5,0,0,1,1,240,4.00 ,2,2.00 ,2.00 ,0,2,8,6,3,4,1,60000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,0,1,0,4,0,1,9,3,0,1,4,1,30,3,0,0,1,0,480,3.25 ,2,2.00 ,2.00 ,0,3,7,6,3,4,1,150000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,0,0,3,0,1,9,2,0,0,4,1,84,5,0,0,1,0,30,5.50 ,3,3.00 ,4.00 ,0,4,7,6,2,4,0,140000,4,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,0,0,0,3,0,1,9,2,0,1,4,0,0,2,0,0,1,0,60,5.25 ,3,2.00 ,2.50 ,0,2,5,3,4,4,0,140000,4,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,0,0,5,0,1,12,2,3,1,5,1,48,5,1,0,1,1,60,6.00 ,3,2.50 ,5.00 ,0,3,8,6,3,3,1,40000,1,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,0,0,0,5,0,1,9,2,3,1,4,1,48,2,0,0,0,1,20,3.25 ,1,2.00 ,4.00 ,0,3,3,5,3,4,1,40000,1,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
3,0,1,0,5,1,1,9,0,0,1,5,0,0,2,0,0,0,0,120,7.50 ,5,1.00 ,5.00 ,0,4,10,10,5,5,1,65000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,1,0,5,1,1,9,0,0,1,5,1,60,2,0,0,0,0,60,6.50 ,3,3.00 ,3.00 ,0,4,10,8,3,4,1,65000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,0,0,5,0,1,6,1,0,1,5,1,40,2,1,0,1,0,120,6.50 ,3,1.00 ,3.00 ,0,4,7,5,3,5,1,45000,1,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,0,0,0,5,0,1,6,1,0,1,3,1,25,2,0,0,1,0,120,4.25 ,3,3.00 ,3.50 ,0,4,5,3,2,4,1,45000,1,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,1,0,5,0,1,9,0,0,1,5,1,63,5,0,0,1,1,60,5.00 ,3,1.00 ,5.00 ,0,4,9,6,3,4,0,64000,2,1,144390 ,17500.1409 ,2.113 ,0.099 ,0.796 
2,1,0,0,6,0,1,6,1,3,1,5,1,64,2,1,0,0,0,120,7.75 ,5,5.00 ,3.50 ,0,3,8,5,2,4,1,90000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,0,0,0,6,0,1,9,1,3,1,4,1,70,5,1,0,0,0,60,5.00 ,3,4.00 ,2.50 ,0,3,8,5,4,4,1,90000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,1,0,6,1,1,15,2,1,0,5,1,48,1,1,1,1,1,360,7.00 ,4,2.50 ,3.50 ,0,5,10,10,3,5,1,180000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,1,0,3,0,1,9,1,0,0,5,1,70,2,0,0,0,0,1,5.50 ,3,1.00 ,3.00 ,0,4,10,0,3,5,0,50000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,0,0,6,0,1,15,0,6,1,5,1,78,5,1,1,0,0,240,4.00 ,1,3.00 ,2.50 ,0,4,10,10,3,4,1,110000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,0,0,4,0,1,12,2,12,1,4,1,50,5,1,0,1,1,200,6.25 ,3,3.50 ,3.00 ,0,3,8,7,4,4,1,80000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
1,0,1,1,3,1,1,16,4,0,1,5,2,48,5,1,0,0,1,60,8.50 ,3,1.00 ,4.50 ,0,2,7,7,3,4,1,100000,4,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,1,0,5,1,1,16,2,4,0,3,2,48,5,0,1,1,1,360,6.00 ,3,3.50 ,3.50 ,0,4,5,6,3,4,1,105000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,1,1,4,0,1,16,1,4,1,5,1,40,5,0,0,1,0,200,4.25 ,2,3.00 ,2.00 ,0,3,8,9,3,4,1,120000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,0,1,0,4,0,1,12,1,4,1,5,0,0,1,0,0,0,0,180,3.75 ,2,4.00 ,5.00 ,0,4,5,5,3,4,1,120000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,0,1,0,4,0,1,9,1,0,1,5,0,0,1,0,1,1,1,480,6.00 ,4,1.00 ,5.00 ,0,4,8,8,3,4,1,70000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,0,0,4,0,1,9,1,0,1,5,1,50,1,0,0,0,0,60,4.50 ,3,2.00 ,4.50 ,0,4,8,5,3,4,1,70000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,0,0,6,0,1,9,1,0,1,5,1,80,2,1,0,0,0,180,6.50 ,2,2.00 ,3.00 ,0,4,8,5,4,5,1,150000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,1,0,5,0,1,15,1,9,1,4,1,56,5,1,1,0,0,120,4.75 ,3,1.00 ,5.00 ,0,3,6,6,3,2,0,55000,1,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,0,0,5,0,1,16,5,4,1,5,2,40,2,1,0,1,0,180,8.50 ,4,1.00 ,5.00 ,0,1,0,9,3,5,1,200000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,0,0,0,5,0,1,12,5,4,1,5,2,35,2,0,0,1,0,360,6.50 ,3,1.50 ,4.00 ,0,4,9,6,5,4,1,200000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,0,0,5,0,1,9,2,3,1,5,1,50,2,1,0,0,1,180,5.00 ,4,1.00 ,5.00 ,0,4,10,5,3,4,1,60000,1,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
1,1,1,0,3,0,1,9,0,0,1,5,1,50,1,1,0,1,1,60,6.25 ,3,4.00 ,3.00 ,0,2,10,8,5,2,1,35000,1,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,0,1,0,3,0,1,9,0,0,0,5,0,0,1,0,0,1,0,60,7.50 ,3,3.00 ,3.00 ,0,5,8,3,4,4,1,35000,1,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,1,0,6,0,1,9,1,3,0,5,1,40,5,1,0,1,1,120,4.00 ,4,3.00 ,3.00 ,0,3,5,5,3,2,1,100000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,1,0,5,0,1,15,0,3,1,5,0,0,2,1,1,0,0,720,8.75 ,1,1.00 ,3.00 ,0,5,0,0,1,5,1,100000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
1,0,0,0,3,0,0,9,1,0,0,5,0,0,2,0,0,0,0,60,3.75 ,3,3.50 ,4.50 ,0,4,9,9,5,4,1,55000,2,1,68775 ,14918.8230 ,2.210 ,0.147 ,0.668 
2,0,1,1,4,1,1,16,2,0,1,5,2,40,5,1,1,0,0,300,8.75 ,3,1.00 ,3.00 ,0,4,5,5,4,4,1,200000,4,1,68775 ,14918.8230 ,2.210 ,0.147 ,0.668 
2,1,0,0,4,0,1,12,1,3,1,4,1,60,2,0,0,0,0,60,5.00 ,3,1.50 ,1.50 ,0,3,8,6,5,4,0,80000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,0,0,4,0,1,9,1,3,1,3,1,40,1,0,0,0,0,180,4.25 ,3,3.00 ,2.00 ,0,3,5,3,4,5,0,80000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,1,4,0,1,12,0,3,1,5,2,55,5,1,1,1,1,150,6.25 ,3,3.00 ,3.00 ,0,3,7,4,3,4,1,110000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,0,0,7,0,1,6,2,3,1,5,1,4,2,0,0,1,0,0,5.00 ,3,4.50 ,4.00 ,0,3,5,6,5,2,1,40000,1,1,56995 ,12541.2938 ,2.132 ,0.148 ,0.750 
2,0,1,0,5,1,1,16,1,0,1,4,2,50,5,1,0,1,1,300,7.75 ,4,4.00 ,4.00 ,0,2,7,8,3,4,1,200000,4,3,44968 ,17083.3066 ,3.089 ,0.124 ,0.751 
2,1,0,1,2,0,1,9,2,0,1,5,1,60,2,0,0,1,1,720,3.25 ,5,3.00 ,5.00 ,0,3,0,0,5,4,1,150000,4,1,126829 ,13589.3505 ,2.154 ,0.113 ,0.809 
2,0,0,0,2,0,1,9,2,0,1,5,2,10,5,0,0,1,0,300,3.25 ,3,2.50 ,3.50 ,0,4,5,5,4,4,1,150000,4,1,126829 ,13589.3505 ,2.154 ,0.113 ,0.809 
2,0,1,0,3,0,1,6,6,6,1,5,0,0,2,0,0,0,0,0,3.25 ,4,3.00 ,3.00 ,0,3,5,5,3,3,1,100000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,0,1,0,5,0,1,6,5,3,1,5,1,56,2,0,0,0,0,180,6.75 ,3,3.50 ,4.00 ,0,3,3,5,3,4,1,60000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,1,0,4,1,1,12,2,0,0,4,1,42,5,0,0,0,0,180,5.75 ,3,3.00 ,3.50 ,0,4,8,6,4,4,1,140000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,4,1,1,12,2,0,1,5,1,50,5,0,0,1,1,120,7.00 ,3,1.00 ,1.50 ,0,4,10,10,3,4,1,140000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,1,0,5,1,1,16,16,0,1,5,0,0,2,0,0,0,0,180,6.00 ,3,3.00 ,3.00 ,0,4,6,6,3,5,0,200000,4,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
1,0,1,0,6,1,1,12,4,3,1,5,0,0,1,1,1,0,0,720,0.00 ,2,5.00 ,4.00 ,0,2,0,0,5,4,1,150000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,5,0,1,16,2,1,1,5,2,48,5,1,0,0,1,180,1.50 ,4,3.00 ,3.50 ,0,2,8,8,3,2,0,200000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,1,1,5,0,0,16,2,0,1,5,2,50,5,0,0,1,1,120,7.50 ,4,1.00 ,5.00 ,0,4,10,9,5,4,1,252000,4,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,6,0,1,15,3,0,1,5,2,70,5,1,1,1,1,240,6.75 ,3,2.00 ,3.00 ,0,1,8,8,3,4,1,200000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,1,0,6,0,1,15,3,0,1,5,2,35,5,0,0,1,0,120,3.75 ,2,2.00 ,4.00 ,0,3,8,5,5,4,1,200000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,6,1,1,12,2,3,1,5,0,0,1,1,1,1,1,120,7.50 ,3,4.50 ,4.00 ,0,3,10,10,3,3,0,94000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,1,0,6,1,1,15,2,3,0,3,2,40,5,0,0,1,1,300,5.50 ,3,3.00 ,3.00 ,0,4,6,8,3,4,0,94000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,5,0,1,0,2,6,1,5,1,70,1,0,0,0,0,60,5.50 ,1,1.00 ,5.00 ,0,4,10,5,5,4,1,20000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
3,0,1,0,5,0,1,6,2,6,1,5,1,56,1,0,0,0,0,0,5.00 ,4,2.00 ,3.50 ,0,4,10,6,4,4,1,20000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,7,0,1,9,0,0,1,5,1,24,2,1,0,1,0,120,3.75 ,1,3.00 ,3.00 ,0,4,5,5,3,2,1,30000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
3,0,1,0,7,0,1,9,0,0,1,4,0,0,2,0,1,0,0,0,6.00 ,3,2.00 ,3.00 ,0,3,10,10,3,4,1,30000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,8,0,1,6,2,3,1,5,1,48,5,1,0,1,1,180,7.00 ,3,3.00 ,3.00 ,0,3,5,5,5,4,1,90000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,1,0,8,0,1,9,2,3,1,5,1,70,2,0,0,0,0,60,3.75 ,3,3.50 ,5.00 ,0,4,5,5,5,4,1,90000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,6,0,1,15,2,1,0,5,1,60,5,1,0,0,0,120,5.25 ,3,3.00 ,3.00 ,0,2,10,9,4,4,1,100800,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,6,0,1,6,1,3,1,5,1,56,2,1,1,0,0,60,3.75 ,1,1.00 ,1.00 ,0,3,10,10,4,4,1,40000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,1,0,6,0,1,9,1,3,1,3,1,30,2,0,0,0,1,180,4.50 ,2,3.00 ,2.00 ,0,3,7,5,3,4,1,40000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,1,0,4,0,1,9,1,0,1,5,1,10,2,0,1,1,0,120,6.50 ,3,3.00 ,4.50 ,0,4,10,2,3,4,1,66000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,4,0,1,9,1,0,1,5,1,30,2,0,0,1,1,0,1.25 ,3,1.00 ,1.00 ,0,5,1,1,5,4,1,66000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,6,0,1,9,3,0,1,5,1,70,1,1,0,1,0,40,6.75 ,3,3.50 ,4.00 ,0,3,7,5,4,5,0,150000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,1,0,6,0,1,9,3,0,1,5,1,70,2,0,0,0,0,30,5.25 ,4,3.50 ,3.00 ,0,4,6,5,3,4,0,150000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,6,0,1,15,2,6,1,5,1,60,5,1,0,1,0,180,5.75 ,3,2.00 ,3.00 ,0,4,4,6,3,4,1,138990,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,0,0,6,0,1,9,0,0,1,5,1,35,2,1,1,1,1,0,5.75 ,3,3.00 ,4.00 ,0,3,6,6,3,4,1,150000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,0,0,6,0,1,9,0,0,1,5,1,40,2,0,0,0,0,120,8.75 ,5,1.00 ,5.00 ,0,2,10,10,5,4,1,150000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,0,0,6,0,1,6,1,3,1,5,1,48,2,1,0,1,1,120,6.75 ,3,1.00 ,5.00 ,0,4,10,1,4,4,1,60000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
3,0,0,0,6,0,1,9,1,3,0,5,0,0,1,1,0,1,1,120,7.50 ,5,3.50 ,4.00 ,0,3,7,10,1,4,1,60000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,0,0,11,0,1,12,3,6,0,5,1,63,2,1,0,1,0,120,6.25 ,3,1.00 ,4.00 ,0,3,3,5,4,4,1,150000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
3,0,0,0,11,0,1,6,1,3,1,3,1,20,0,0,0,1,1,180,6.25 ,2,1.00 ,4.00 ,0,4,9,10,3,4,1,150000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,0,0,12,0,1,12,1,0,1,5,1,60,2,1,0,1,1,120,7.50 ,4,1.50 ,4.00 ,0,4,3,2,4,4,1,200000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,0,0,4,0,1,9,2,3,1,3,1,10,2,0,0,0,0,0,5.00 ,1,2.00 ,2.00 ,0,4,0,10,3,4,1,20000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,1,6,0,1,16,2,0,1,5,1,50,5,1,0,1,0,180,6.50 ,3,2.00 ,3.00 ,0,4,9,7,3,4,1,250000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,0,0,5,0,1,9,0,0,1,4,1,60,2,1,1,0,0,120,6.50 ,2,4.00 ,3.00 ,0,4,7,7,4,4,1,60000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,0,0,5,0,1,9,0,0,1,5,1,11,2,0,0,0,0,60,0.00 ,1,5.00 ,1.00 ,0,2,10,10,3,4,1,60000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,0,0,6,0,1,9,2,3,1,3,1,40,1,0,0,0,0,120,6.25 ,3,2.00 ,3.00 ,0,4,8,7,3,4,1,35000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,0,1,6,0,1,12,2,3,1,4,2,35,5,1,0,1,1,120,5.00 ,2,3.50 ,3.50 ,0,2,3,5,2,4,1,10200,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
3,0,0,0,6,0,1,9,2,3,1,3,1,70,2,1,0,1,1,120,5.25 ,2,2.50 ,4.50 ,0,4,7,9,5,4,1,10200,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,0,0,6,0,1,9,4,0,1,5,1,5,2,0,0,1,1,30,4.00 ,1,4.00 ,2.00 ,0,4,3,2,4,4,1,40000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,6,1,1,6,3,6,1,5,1,70,1,0,0,1,1,60,2.75 ,2,3.00 ,4.00 ,0,2,3,1,4,4,1,150000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
